text,label
i feel like i shouldnt have even bothered,3
im not enjoying winter hate feeling cold and having to dress in so many layers,3
i feel super bad that thanksgiving seems to disappear more and more each year but i would be lying if i said that i werent excited for official christmas time,1
i get the feeling shes amused by all of this,1
i feel like the legality of our marriage is in tatters thanks to all the hateful lies and messaging from the prop campaign,3
i feel a lot more contented just having re lived a few moments of that trip through these photos,1
i feel irritable and low but i just cannot put my finger on what exactly i am unhappy about,3
i love the porn industry and i feel satisfied and fulfilled working in it i have to say that it doesn t really bring in the big bucks,1
i did in fact feel very strange,5
i can feel superior on that point,1
in certain occasion i have a fight with my boyfriend during the fight i closed the door at his face he went away but came back next day,3
i hope that those of you who actauly found this and read it feel possibly inspired to go out and buy some of these items or even go through storage and see what clothes of yours your mom saved and that you still have a hope of fitting in and mix up your wardrobe for this summer and have a little fun,1
i kinda feel like i dont ever want to write again until i can make a character more beloved than harry potter because otherwise what is my story going to be to anyone,1
