text,label
i am from new jersey and this first drink was consumed at a post prom party so i feel it s appropriately lame,0
i had been feeling extremely homesick the first two days,0
i believe are sincere on both parts but we have seen time and again that logan probably feels much more devoted to her than she does to him,2
i am now feeling the onset of an unpleasant sort of tourist panic,0
i suppose i felt odd and different too and liked to feel accepted even on a superficial level for an hour or two,2
i feel totally awful and end up going through that whole nightmarish surgery and feeling good was just around the corner,0
i still feel a craving for sweet food,2
i was working at a certain place and everyday after work dad would come to pick me up one day he did not come,4
i was doing some reading during a rather unpleasant plane ride the other day and didnt feel like reading unpleasant things so i skipped the uruk hai entirely and for the full reading experience should come back to it at some point,0
i miss them like crazy every time i think about them i feel a sense of melancholy a fervent yearning to see them to be by their side to know how they are doing,0
i want a relationship where partners empower each other not feel burdened by their histories and eccentricities,0
i apologise as a tank if we have a big pull and it all feels messy,0
i feel so idiotic because of you,0
i feel i begin to compare myself to others what an ugly and painful thing to do,0
i look back on that moment of my writing life and feel a bit ashamed that there is a part of me that wants to wrap up the everything theory series and then pack up the story ideas and call it a day,0
id feel so defeated and id have to lick my wounds,0
i feeling a little tender and uncomfortable but the needle marks on my bum are worse,2
i feel utterly devastated that she must go through this and do so alone,0
i am pretty certain we will use this name as a middle name if its a girl as it has such a special feeling to it and the connection with his her poppy is so lovely to me,2
i should be rushing around packing my kit ready to fly out to gambia on tuesday but instead i am sat here feeling rather melancholy after an emotional supping a small well fairly small,0
i want is to be happy and to feel loved,2
ive been feeling quite nostalgic lately so i thought i would compile a list of my favourite books from my childhood,2
i am fighting with all my might to not feel defeated from the sinus allergy situation,0
i knew i was going to look at the mess and feel guilty for not pushing myself to get it taken care of,0
