text,label
i didnt expected to be that much addicted to the nicotine before ive experienced all withdrawal symptoms feeling irritable and so stressed going mad with cravings inability to concentrate dry mouth trouble sleeping i wake up every night at a,3
i need to move past the grief and maybe even feel angry,3
i always feel the need to break awkward silences which makes it even more awkward,0
i would not accept his love fully feeling of being damaged,0
i suppose i m feeling a little sarcastic about today s holiday,3
i can make a sugar laden roasted chocolate cake like the best of em and nobody can even tell its vegan phase which is perfectly understandable for a year old girl to feel i am thrilled that she is a vegan and wish her continued success and health,1
i know a lot but i feel so stupid because i can not portray it,0
i feel more superior dead chicken or grieving child,1
i were not told of this news i would not feel regretful rather be unable to quiet my heart now,0
i heard that he still has feelings for me i make him horny and i believe he even made mention of hooking up but it wouldn t be fair to insert her here,2
i may have to learn how to say their african names so that when im feeling boring and uninteresting i can slide them into conversation to impress others,0
i feel cute because the tune of the song days of christmas played on my mind pia again almost my best friend because were going out like everyday and i can share to her almost everything and we understand together and i went out,1
i guess since im feeling a bit less shitty have a random picture,0
i walked out of there with a better understanding of what was going on in the experiment but also feeling a little stunned that i had only one equation to describe all of this,5
im feeling quite adventurous and tried out those drinks that i just normally read through the pages of pocketbooks,1
i am not thinking about a certain person before i sleep i end up having strange dreams about him and when i wake up after those dreams i feel shaken and stunned,4
