text,label
i woke up feeling crappy headache sore throat congestion but emotionally calm,0
i feel like since i missed out on so much school my brain is craving knowledge of any form,0
i feel at times i am not good enough on the aspects of a fiance a mother a friend a daughter,1
i feel its a pathetic way to get sympathy,0
i desire something i am more likely to feel appreciative of it than if i feel entitled to it,1
i feel curious about the subject matter,5
i am still feeling good,1
i feel nervous when i think about going to australia though i feel exited at the same time,4
i feel as though marjane had to live a very rushed childhood not so much for what was happening in her surroundings but because of her eager need to know everything,3
i saw that i had the last spot on the tour and that i was going to be wrapping the whole thing up i must admit to feeling a little intimidated,4
i scanned the ground methodically feeling hopeless,0
i have been feeling agitated about lately,3
i feel its gonna be months after days ever since you broke up with me,0
i am tired of feeling unloved undesired unappreciated and unsupported,0
i certainly have never felt it was appropriate for any life to have to supplicate their life before or to another life simply because the other life feels they are superior or more equal,1
i can often go a week or two without iming anyone at all if im not feeling especially outgoing and no one pokes at me,1
i can t put a finger on what is making me feel exceedingly irritable and unsettled,3
im in confuse and feeling so blank rite now,0
i feel really nervous about losing it i print the file out on to paper as a final security,4
i feel relieved that a rescue party has arrived,1
i feeling irritable,3
i feel like my life is practically perfect in every way right now and i am every so happy,1
i am also aware that there is no glamour in them and sometimes i just want to feel glamourous you know,1
im feeling generous or in a restaurant like the mandarin grill which has a fairly stellar reputation this impression may be extended to edible yet decorative garnishes like samphire,2
